sessdef,variable,variable_label,outcome,outcome_label,n,spearman_rho,spearman_p,lo_tercile,mid_tercile,hi_tercile,hi_minus_lo,welch_p,bh_rank,bh_crit,survives_BH05
BROKER,B_close_loc,Fri close location in Fri range,touch_Blow,Mon touches Fri low,475,-0.43291290291540774,4.056506610877959e-23,0.7468354430379747,0.4873417721518987,0.2578616352201258,-0.4889738078178489,1.8525879167808183e-20,2.0,0.0016666666666666668,True
BROKER,B_close_loc,Fri close location in Fri range,seq_low_first,Mon reaches Fri low BEFORE Fri high,475,-0.5150106326240116,1.5629482772632292e-33,0.7278481012658228,0.4430379746835443,0.14465408805031446,-0.5831940132155083,1.5184449478316347e-30,1.0,0.0008333333333333334,True
BROKER,B_close_loc,Fri close location in Fri range,dn60_atr,Mon down-excursion in first 60m / ATR,475,-0.04324611414840443,0.3469693992311488,0.11736950479509856,0.11605935978962399,0.10325832894544992,-0.014111175849648633,0.41546073263788985,43.0,0.035833333333333335,False
BROKER,B_close_loc,Fri close location in Fri range,net60_atr,Mon (down - up) excursion first 60m / ATR,475,0.06931927734451543,0.1313976546113504,-0.02144983467451722,0.007452013815007345,0.004412508350420513,0.025862343024937735,0.2751788017337686,32.0,0.02666666666666667,False
BROKER,B_close_loc,Fri close location in Fri range,ret_close_atr,Mon close - open / ATR,475,-0.050873983170883284,0.26848072443714166,0.12675432793648944,0.06545846255558424,0.03560700502491406,-0.09114732291157537,0.29935742049242353,41.0,0.03416666666666667,False
BROKER,B_close_loc,Fri close location in Fri range,mfe_down_atr,Mon max down-excursion / ATR,475,-0.06772164991452741,0.14054551030801035,0.6012010613305621,0.5531373729127562,0.4951437845625469,-0.10605727676801519,0.09154498172141325,33.0,0.027500000000000004,False
BROKER,fri_last_hour_ret_atr,Fri last-hour return / ATR,touch_Blow,Mon touches Fri low,475,-0.19057011459022702,2.9047046769794768e-05,0.6352201257861635,0.445859872611465,0.4088050314465409,-0.2264150943396226,4.528166536444756e-05,12.0,0.010000000000000002,True
BROKER,fri_last_hour_ret_atr,Fri last-hour return / ATR,seq_low_first,Mon reaches Fri low BEFORE Fri high,475,-0.24289859725188484,8.304296080789147e-08,0.5911949685534591,0.40764331210191085,0.31446540880503143,-0.27672955974842767,4.737225765914137e-07,8.0,0.006666666666666667,True
BROKER,fri_last_hour_ret_atr,Fri last-hour return / ATR,dn60_atr,Mon down-excursion in first 60m / ATR,475,0.010956118212829739,0.8117561698982344,0.12134895571975797,0.08864827571918993,0.12633692867520982,0.00498797295545185,0.7945143943241098,53.0,0.044166666666666674,False
BROKER,fri_last_hour_ret_atr,Fri last-hour return / ATR,net60_atr,Mon (down - up) excursion first 60m / ATR,475,0.08330177640676525,0.06969461266679287,-0.02480415014719501,-0.00478336060558804,0.020030066794941067,0.044834216942136074,0.08535979847074635,28.0,0.023333333333333334,False
BROKER,fri_last_hour_ret_atr,Fri last-hour return / ATR,ret_close_atr,Mon close - open / ATR,475,-0.10978249794254812,0.016684443491991042,0.1354992096499548,0.06379849438406462,0.02811570279288061,-0.10738350685707418,0.2584337436594086,21.0,0.0175,True
BROKER,fri_last_hour_ret_atr,Fri last-hour return / ATR,mfe_down_atr,Mon max down-excursion / ATR,475,0.022357034346020713,0.6269407897497257,0.6078162881275243,0.4632446921844412,0.5769882256016075,-0.030828062525916855,0.6563926527646078,51.0,0.0425,False
BROKER,B_body_ratio,Fri body / range,touch_Blow,Mon touches Fri low,475,0.2907990630308491,1.0382563054312279e-10,0.34810126582278483,0.44654088050314467,0.6962025316455697,0.34810126582278483,1.890150997538293e-10,4.0,0.0033333333333333335,True
BROKER,B_body_ratio,Fri body / range,seq_low_first,Mon reaches Fri low BEFORE Fri high,475,0.33722334236893736,4.266623297258798e-14,0.25316455696202533,0.4025157232704403,0.6582278481012658,0.40506329113924044,5.242508685708384e-14,3.0,0.0025000000000000005,True
BROKER,B_body_ratio,Fri body / range,dn60_atr,Mon down-excursion in first 60m / ATR,475,0.13903026568365473,0.0023904675970195157,0.09525934518609705,0.095862095650566,0.14561256429664157,0.05035321911054452,0.006730722986916154,14.0,0.011666666666666667,True
BROKER,B_body_ratio,Fri body / range,net60_atr,Mon (down - up) excursion first 60m / ATR,475,0.040054977354032885,0.3837391436366624,-0.018253596719885037,-0.012567361347457819,0.021343113087986903,0.039596709807871944,0.11784428302526892,45.0,0.0375,False
BROKER,B_body_ratio,Fri body / range,ret_close_atr,Mon close - open / ATR,475,-0.11539421898006373,0.01184446050956544,0.20087401922325268,0.07643042751673695,-0.049743027314722306,-0.250617046537975,0.006892162307269828,20.0,0.016666666666666666,True
BROKER,B_body_ratio,Fri body / range,mfe_down_atr,Mon max down-excursion / ATR,475,0.1756519674984162,0.00011902857307024284,0.43824105486405557,0.4954181065557333,0.7158213211709292,0.27758026630687366,4.010862969210278e-05,13.0,0.010833333333333334,True
